"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"5865",2020,"860330","SCH","P","Meadowview Magnet Middle School","Surry","Mount Airy",27030,"M","860LEA","06:08","Regular School","Year Round","N",NA,NA,364,NA,95,TRUE,"N","N","Y","Y",0,0.789,0.211,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866",2020,"860336","SCH","P","North Surry High School","Surry","Mount Airy",27030,"H","860LEA","09:12","Regular School","Year Round","N",NA,NA,824,706,85.68,NA,"N","N","N","N",0,0.789,0.211,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.612,7.039,8.374,0.971,0.971,0.243,0,26.82,0.728,15.898,0,0.121,1.335,0,5.097,0.607
"5867",2020,"860340","SCH","P","Pilot Mountain Middle School","Surry","Pilot Mountain",27041,"M","860LEA","06:08","Regular School","Year Round","N",NA,NA,464,NA,95,TRUE,"N","N","Y","Y",0,0.789,0.211,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5868",2020,"860352","SCH","P","Surry Central High School","Surry","Dobson",27017,"H","860LEA","09:12","Regular School","Year Round","N",NA,NA,680,527,77.5,NA,"N","N","Y","Y",0,0.789,0.211,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.971,6.471,2.647,0.441,0,0.294,0,20.588,3.529,27.059,0,0,0.441,0,0,1.029
"5869",2020,"860354","SCH","P","Surry Early College High School of Desig","Surry","Dobson",27017,"H","860LEA","09:13","Regular School","Year Round","N",NA,NA,317,122,38.49,NA,"N","N","N","N",0,0.789,0.211,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.893,1.893,0,0.946,0,0.631,0,0.315,1.262,0,1.262,0,1.893,1.262
"5870",2020,"860LEA","LEA","P","Surry County Schools","Surry","Dobson",27017,NA,NA,NA,NA,NA,"N",NA,NA,4830,3622,74.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,2.836,3.023,0.518,0.166,0.145,0,9.689,0.89,7.308,0.083,0.021,0.373,0,1.18,0.373
"5871",2020,"861304","SCH","P","Elkin Elementary School","Surry","Elkin",28621,"E","861LEA","PK:06","Regular School","Year Round","Y",NA,NA,643,41,6.38,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5872",2020,"861308","SCH","P","Elkin High School","Surry","Elkin",28621,"H","861LEA","09:12","Regular School","Year Round","N",NA,NA,359,304,84.68,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,9.471,0,0,1.393,0,0,7.521,0,23.12,0,0,0,0,7.521,0
"5873",2020,"861312","SCH","P","Elkin Middle School","Surry","Elkin",28621,"M","861LEA","07:08","Regular School","Year Round","N",NA,NA,206,NA,95,TRUE,"N","N","N","N",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5874",2020,"861LEA","LEA","P","Elkin City Schools","Surry","Elkin",28621,NA,NA,NA,NA,NA,"N",NA,NA,752,548,72.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931,4.521,0,0,0.665,0,0,3.59,0,11.037,0,0,0,0,3.59,0
"5875",2020,"862312","SCH","P","Mount Airy High","Surry","Mount Airy",27030,"H","862LEA","09:12","Regular School","Year Round","N",NA,NA,500,365,73,NA,"N","N","N","N",0,0.75,0.25,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.8,0.4,0,0,0,16.8,0.2,5.2,0,0,5.6,0,0.4,0
"5876",2020,"862316","SCH","P","Mount Airy Middle","Surry","Mount Airy",27030,"M","862LEA","06:08","Regular School","Year Round","N",NA,NA,429,NA,95,TRUE,"N","N","N","Y",0,0.75,0.25,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5877",2020,"862LEA","LEA","P","Mount Airy City Schools","Surry","Mount Airy",27030,NA,NA,NA,NA,NA,"N",NA,NA,1049,774,73.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.811,0.191,0,0,0,8.008,0.095,2.479,0,0,2.669,0,0.191,0
"5878",2020,"86T000","SCH","C","Millennium Charter Academy","Surry","Mount Airy",27030,"A","CH","0K:12","Regular School","Traditional","N","862LEA",NA,815,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5879",2020,"870314","SCH","P","Swain County High School","Swain","Bryson City",28713,"H","870LEA","09:12","Regular School","Traditional","N",NA,NA,536,433,80.78,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.679,2.239,3.545,0,0,0,0,16.418,0,7.09,0,0,0,0,8.955,1.493
"5880",2020,"870318","SCH","P","Swain County Middle School","Swain","Bryson City",28713,"M","870LEA","06:08","Regular School","Traditional","Y",NA,NA,440,262,59.55,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5881",2020,"870LEA","LEA","P","Swain County Schools","Swain","Bryson City",28713,NA,NA,NA,NA,NA,"N",NA,NA,1178,695,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764,1.019,1.613,0,0,0,0,7.555,0,3.226,0,0,0,0,4.075,0.679
"5882",2020,"87A000","SCH","C","Mountain Discovery Charter School","Swain","Bryson City",28713,"I","CH","0K:08","Regular School","Traditional","Y","870LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5883",2020,"880308","SCH","P","Brevard High School","Transylvania","Brevard",28712,"H","880LEA","09:12","Regular School","Traditional","N",NA,NA,712,592,83.15,NA,"N","N","N","N",0,0.444,0.556,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.815,9.27,8.006,0,0,0,0,5.478,2.949,1.685,0,0,1.264,0,11.938,0
"5884",2020,"880312","SCH","P","Brevard Middle School","Transylvania","Brevard",28712,"M","880LEA","06:08","Regular School","Traditional","N",NA,NA,563,380,67.5,NA,"N","N","Y","Y",0,0.444,0.556,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5885",2020,"880320","SCH","P","Davidson River School","Transylvania","Brevard",28712,"H","880LEA","09:12","Alternative School","Traditional","N",NA,NA,76,29,38.16,NA,"N","Y","Y","Y",0,0.444,0.556,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.947,1.316,0,0,0,0,0,2.632,5.263,3.947,0,0,1.316,0,7.895,3.947
"5886",2020,"880328","SCH","P","Rosman High School","Transylvania","Rosman",28772,"H","880LEA","09:12","Regular School","Traditional","N",NA,NA,283,244,86.22,NA,"N","N","N","N",0,0.444,0.556,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.548,7.067,0,0,0,0,7.42,2.12,1.413,0,0,4.24,0,0.707,1.06
"5887",2020,"880330","SCH","P","Rosman Middle School","Transylvania","Rosman",28772,"M","880LEA","06:08","Regular School","Traditional","N",NA,NA,235,171,72.77,NA,"N","N","Y","Y",0,0.444,0.556,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5888",2020,"880LEA","LEA","P","Transylvania County Schools","Transylvania","Brevard",28712,NA,NA,NA,NA,NA,"N",NA,NA,2138,1416,66.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.742,5.239,3.648,0,0,0,0,2.947,1.497,0.935,0,0,1.029,0,4.35,0.281
"5889",2020,"88A000","SCH","C","Brevard Academy: A Challenge Foundation","Transylvania","Pisgah Forest",28768,"I","CH","0K:08","Regular School","Traditional","Y","880LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5890",2020,"890304","SCH","P","Columbia Early College/High School","Tyrrell","Columbia",27925,"H","890LEA","09:13","Regular School","Traditional","Y",NA,NA,175,147,84,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.286,17.143,0,0,0,0,0,9.143,0,3.429,0,0,4,0,0,0
"5891",2020,"890306","SCH","P","Columbia Middle","Tyrrell","Columbia",27925,"M","890LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5892",2020,"890LEA","LEA","P","Tyrrell County Schools","Tyrrell","Columbia",27925,NA,NA,NA,NA,NA,"N",NA,NA,370,147,39.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.081,8.108,0,0,0,0,0,4.324,0,1.622,0,0,1.892,0,0,0
"5893",2020,"900308","SCH","P","East Union Middle School","Union","Marshville",28103,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,740,583,78.78,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5894",2020,"900310","SCH","P","Cuthbertson Middle School","Union","Waxhaw",28173,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,1403,1326,94.51,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5895",2020,"900311","SCH","P","Cuthbertson High School","Union","Waxhaw",28173,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1914,1348,70.43,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.978,5.068,0.052,0.261,0,1.045,0,5.643,4.336,0.052,1.724,0.104,0,0,0.157,0.052
"5896",2020,"900314","SCH","P","Health Sciences Academy at Monroe Middle","Union","Monroe",28112,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,894,754,84.34,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5897",2020,"900316","SCH","P","Forest Hills High School","Union","Marshville",28103,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,879,698,79.41,NA,"N","N","N","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.706,6.485,4.323,0,0,0,0,4.209,1.706,1.593,0.228,0,0.114,0,2.503,1.024
"5898",2020,"900336","SCH","P","Monroe High School","Union","Monroe",28112,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,995,803,80.7,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.106,8.04,6.734,0,0,0,0,9.648,0,0.201,0.101,0.905,0.302,0,2.412,0
"5899",2020,"900342","SCH","P","Porter Ridge High School","Union","Indian Trail",28079,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1676,1200,71.6,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.969,3.998,1.611,0.06,0,0.835,0,4.057,8.115,0.06,0.358,0.06,0,0,1.372,0.239
"5900",2020,"900343","SCH","P","Porter Ridge Middle School","Union","Indian Trail",28079,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,1326,1053,79.41,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5901",2020,"900344","SCH","P","Parkwood High School","Union","Monroe",28112,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1101,785,71.3,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.902,6.994,0,0,0,0,11.535,2.997,0.091,1.09,0.091,0.091,0,5.086,0.091
"5902",2020,"900346","SCH","P","Parkwood Middle School","Union","Monroe",28112,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,794,738,92.95,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5903",2020,"900348","SCH","P","Piedmont High School","Union","Monroe",28110,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1302,966,74.19,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691,10.906,1.306,0,0,0,0,9.063,6.912,0.154,0.077,1.767,0,0,0.154,0.845
"5904",2020,"900350","SCH","P","Piedmont Middle School","Union","Monroe",28110,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,984,538,54.67,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5905",2020,"900360","SCH","P","Sun Valley High School","Union","Monroe",28110,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1448,1070,73.9,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483,6.354,3.108,0,0,0.414,0,4.765,7.528,0.345,0.069,0.829,0,0.069,3.591,2.901
"5906",2020,"900362","SCH","P","Sun Valley Middle School","Union","Indian Trail",28079,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,1140,706,61.93,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5907",2020,"900365","SCH","P","South Providence","Union","Waxhaw",28173,"T","900LEA","06:12","Alternative School","Traditional","N",NA,NA,95,63,66.32,NA,"N","Y","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.053,0,0,0,0,0,0,0,0,0,1.053,0,0,1.053,0,0
"5908",2020,"900366","SCH","P","Central Academy of Technology and Arts","Union","Monroe",28112,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,852,738,86.62,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.404,0,1.995,0,0,0,0,11.502,0,0,23.474,1.174,0,0,7.864,9.507
"5909",2020,"900367","SCH","P","Union County Early College","Union","Monroe",28110,"H","900LEA","09:13","Regular School","Traditional","N",NA,NA,371,181,48.79,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.695,0,2.695,0
"5910",2020,"900377","SCH","P","Weddington High School","Union","Matthews",28104,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1625,1002,61.66,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,4,0.185,0.062,0,1.846,0,3.323,4.738,0.062,1.477,0.123,0,0.8,1.354,0
"5911",2020,"900378","SCH","P","Weddington Middle School","Union","Matthews",28104,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,1251,785,62.75,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5912",2020,"900391","SCH","P","Marvin Ridge Middle School","Union","Waxhaw",28173,"M","900LEA","06:08","Regular School","Traditional","N",NA,NA,1430,NA,95,TRUE,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5913",2020,"900392","SCH","P","Wolfe School","Union","Monroe",28112,"A","900LEA","0K:12","EC School","Year Round","N",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",2020,"900393","SCH","P","Marvin Ridge High School","Union","Waxhaw",28173,"H","900LEA","09:12","Regular School","Traditional","N",NA,NA,1832,1061,57.91,NA,"N","N","N","N",0.098,0.6,0.4,0.02,0.882,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.801,0,0.055,0.382,0,0.983,0,3.876,6.168,0.109,9.88,0.328,0.055,1.31,2.347,0
"5915",2020,"900LEA","LEA","P","Union County Public Schools","Union","Monroe",28112,NA,NA,NA,NA,NA,"N",NA,NA,27382,17820,65.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716,2.509,1.07,0.051,0,0.321,0,3.09,2.396,0.106,1.687,0.241,0.058,0.142,1.183,0.544
"5916",2020,"90A000","SCH","C","Union Academy Charter School","Union","Monroe",28110,"A","CH","0K:12","Regular School","Year Round","N","900LEA",NA,1953,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.051,0,0,0,0,0,0.051,0.102,0,0.051,0,0.102,0,0,0.051
"5917",2020,"90B000","SCH","C","Union Day School","Union","WEDDINGTON",28104,"E","CH","0K:06","Regular School","Traditional","N","900LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5918",2020,"90C000","SCH","C","Union Preparatory Academy at Indian Trai","Union","Indian Trail",28079,"I","CH","0K:08","Regular School","Traditional","Y","900LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5919",2020,"90F000","SCH","C","Apprentice Academy High School  of North","Union","Monroe",28110,"H","CH","09:12","Regular School","Traditional","N","900LEA",NA,190,156,82.11,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.526,0.526,0,0,0,0,0,0,0,1.053,0.526,0,0,0,0.526
"5920",2020,"910316","SCH","P","Vance County Middle School","Vance","Henderson",27536,"M","910LEA","06:08","Regular School","Traditional","Y",NA,NA,858,790,92.07,NA,"Y","N","N","N",0.667,0.667,0.333,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5921",2020,"910368","SCH","P","AdVance Academy","Vance","Henderson",27536,"T","910LEA","06:12","Alternative School","Traditional","N",NA,NA,197,40,20.3,NA,"N","N","N","N",0.667,0.667,0.333,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.523,0.508,0,0,0,0,0,1.523,3.046,0,0.508,0,0,0.508,0.508
"5922",2020,"910370","SCH","P","Vance County High School","Vance","Henderson",27537,"H","910LEA","09:12","Regular School","Traditional","N",NA,NA,931,737,79.16,NA,"N","N","N","Y",0.667,0.667,0.333,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074,4.619,1.504,0,0,0,0,20.086,6.66,18.69,0,3.437,0,0,3.759,2.685
"5923",2020,"910382","SCH","P","Vance County Early College High School","Vance","Henderson",27537,"H","910LEA","09:13","Regular School","Traditional","N",NA,NA,215,84,39.07,NA,"N","N","N","N",0.667,0.667,0.333,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.465,0,0.465,0,0.465,0,0,0,0
"5924",2020,"910384","SCH","P","STEM Early High School","Vance","Henderson",27537,"M","910LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.667,0.667,0.333,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5925",2020,"910LEA","LEA","P","Vance County Schools","Vance","Henderson",27536,NA,NA,NA,NA,NA,"N",NA,NA,2959,1651,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338,1.555,0.507,0,0,0,0,6.353,2.197,6.117,0,1.149,0,0,1.217,0.879
"5926",2020,"91A000","SCH","C","Vance Charter School","Vance","Henderson",27537,"A","CH","0K:12","Regular School","Traditional","Y","910LEA",NA,929,216,23.25,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.215,0,0,0,0.215,0.108,0.538,0,0,0,0.215,0
"5927",2020,"91B000","SCH","C","Henderson Collegiate","Vance","Henderson",27536,"A","CH","0K:12","Regular School","Traditional","Y","910LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5928",2020,"920309","SCH","P","Alston Ridge Middle","Wake","Cary",27519,"M","920LEA","06:08","Regular School","Traditional","N",NA,NA,891,693,77.78,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5929",2020,"920312","SCH","P","Apex Middle","Wake","Apex",27502,"M","920LEA","06:08","Regular School","Traditional","N",NA,NA,990,615,62.12,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5930",2020,"920315","SCH","P","Apex Friendship Middle","Wake","Apex",27502,"M","920LEA","06:08","Regular School","Traditional","N",NA,NA,1145,759,66.29,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5931",2020,"920316","SCH","P","Apex High","Wake","Apex",27502,"H","920LEA","09:12","Regular School","Traditional","N",NA,NA,2128,1489,69.97,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,5.263,5.968,0.047,0,0.564,0,1.88,2.961,0.188,8.788,0,0,0.376,0.047,0.235
"5932",2020,"920317","SCH","P","Apex Friendship High","Wake","Apex",27502,"H","920LEA","09:12","Regular School","Traditional","N",NA,NA,2591,1474,56.89,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.512,0.039,2.123,0.579,0,0,0,4.014,0.039,0.965,2.547,0,0,2.393,2.084,0
"5933",2020,"920318","SCH","P","Athens Drive High","Wake","Raleigh",27606,"H","920LEA","09:12","Regular School","Traditional","N",NA,NA,2029,1340,66.04,NA,"N","N","N","N",0.237,0.627,0.373,0.047,0.716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.436,2.267,3.746,0,0,0,0,12.223,3.253,3.154,3.006,2.07,0,0,4.386,0
