"","year","agency_code","ALL","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","AM7","NEDS","NSWD"
"2819",2022,"590326",92,NA,NA,0.358695652173913,NA,0.434782608695652,0.217391304347826,0.565217391304348,NA,0.141304347826087,0.706521739130435,NA,0.641304347826087,0.858695652173913
"2820",2022,"590328",192,NA,NA,0.229166666666667,NA,0.567708333333333,0.208333333333333,0.432291666666667,NA,NA,0.713541666666667,NA,0.770833333333333,0.973958333333333
"2821",2022,"590329",78,NA,NA,0.423076923076923,NA,0.705128205128205,NA,0.294871794871795,NA,0.179487179487179,0.846153846153846,NA,0.576923076923077,0.82051282051282
"2822",2022,"590330",1349,NA,0.0252038547071905,0.394366197183099,0.0570793180133432,0.453669384729429,0.163825055596738,0.546330615270571,0.0429948109710897,0.160859896219422,0.762045959970348,NA,0.605633802816901,0.839140103780578
"2823",2022,"590LEA",1711,0.00642898889538282,0.0274693161893629,0.375219170075979,0.0508474576271186,0.476914085330216,0.166569257744009,0.523085914669784,0.0409117475160725,0.145528930450029,0.757451782583285,NA,0.624780829924021,0.854471069549971
"2824",2022,"600302",3173,0.253072801764891,0.13740939174283,0.0816262212417271,0.0586196028994642,0.498896942956193,0.114402773400567,0.501103057043807,0.0271036873621179,0.0630318310746927,0.464544595020485,NA,0.918373778758273,0.936968168925307
"2825",2022,"600312",2158,0.0287303058387396,0.108433734939759,0.105189990732159,0.0366079703429101,0.509267840593142,0.143651529193698,0.490732159406858,0.0342910101946247,0.061631139944393,0.682113067655236,NA,0.894810009267841,0.938368860055607
"2826",2022,"600334",40,NA,0.575,0.25,NA,0.8,NA,NA,NA,NA,NA,NA,0.75,0.975
"2827",2022,"600341",330,0.0333333333333333,0.227272727272727,0.4,0.257575757575758,0.478787878787879,0.7,0.521212121212121,NA,0.0757575757575758,NA,NA,0.6,0.924242424242424
"2828",2022,"600361",1868,0.063169164882227,0.267665952890792,0.2906852248394,0.132762312633833,0.473768736616702,0.326552462526767,0.526231263383298,0.0278372591006424,0.102248394004283,0.312633832976445,NA,0.7093147751606,0.897751605995717
"2829",2022,"600364",219,NA,0.310502283105023,0.333333333333333,0.164383561643836,0.479452054794521,0.639269406392694,0.520547945205479,NA,0.0593607305936073,NA,NA,0.666666666666667,0.940639269406393
"2830",2022,"600377",2039,0.0652280529671408,0.320255026974007,0.348700343305542,0.12408043158411,0.498283472290338,0.41981363413438,0.501716527709662,0.0181461500735655,0.0416871015203531,0.172143207454635,NA,0.651299656694458,0.958312898479647
"2831",2022,"600386",294,0.0714285714285714,0.479591836734694,0.41156462585034,0.115646258503401,0.748299319727891,0.384353741496599,0.251700680272109,NA,0.0476190476190476,0.0510204081632653,NA,0.58843537414966,0.952380952380952
"2832",2022,"600397",1651,0.0339188370684434,0.337371290127196,0.431253785584494,0.390672319806178,0.464566929133858,0.568746214415506,0.535433070866142,0.0205935796486978,0.0860084797092671,0.0387643852210781,NA,0.568746214415506,0.913991520290733
"2833",2022,"600404",27,NA,NA,NA,NA,0.62962962962963,NA,0.37037037037037,NA,NA,NA,NA,0.814814814814815,1
"2834",2022,"600405",1520,0.0276315789473684,0.531578947368421,0.475657894736842,0.213815789473684,0.448026315789474,0.415789473684211,0.551973684210526,0.0131578947368421,0.104605263157895,0.0111842105263158,NA,0.524342105263158,0.895394736842105
"2835",2022,"600415",1581,0.0234029095509171,0.510436432637571,0.32764073371284,0.0771663504111322,0.487033523086654,0.209361163820367,0.512966476913346,0.043010752688172,0.113851992409867,0.211258697027198,NA,0.67235926628716,0.886148007590133
"2836",2022,"600426",1884,0.0621019108280255,0.294055201698514,0.314755838641189,0.177813163481953,0.46072186836518,0.429405520169851,0.53927813163482,0.0249469214437367,0.0875796178343949,0.186305732484076,NA,0.685244161358811,0.912420382165605
"2837",2022,"600439",198,NA,0.737373737373737,0.626262626262626,0.0505050505050505,0.308080808080808,0.161616161616162,0.691919191919192,0.0555555555555556,0.186868686868687,NA,NA,0.373737373737374,0.813131313131313
"2838",2022,"600443",21,NA,NA,NA,NA,0.714285714285714,NA,NA,NA,NA,0.476190476190476,NA,0.904761904761905,1
"2839",2022,"600445",2121,0.0386610089580387,0.704856199905705,0.371051390853371,0.057048561999057,0.512494106553512,0.132956152758133,0.487505893446487,0.0339462517680339,0.0924092409240924,0.0858085808580858,NA,0.628948609146629,0.907590759075908
"2840",2022,"600454",22,NA,0.590909090909091,NA,NA,NA,NA,0.727272727272727,NA,1,NA,NA,0.681818181818182,NA
"2841",2022,"600457",1565,0.0223642172523962,0.569968051118211,0.403833865814696,0.127156549520767,0.454952076677316,0.342492012779553,0.545047923322684,0.0268370607028754,0.10926517571885,0.0364217252396166,NA,0.596166134185304,0.89073482428115
"2842",2022,"600461",38,NA,0.736842105263158,0.447368421052632,NA,NA,NA,0.921052631578947,NA,0.868421052631579,NA,NA,0.552631578947368,NA
"2843",2022,"600466",3090,0.029126213592233,0.20873786407767,0.20873786407767,0.0724919093851133,0.506796116504854,0.162135922330097,0.493203883495146,0.0216828478964401,0.0663430420711974,0.574757281553398,NA,0.79126213592233,0.933656957928803
"2844",2022,"600480",2064,0.0377906976744186,0.597868217054264,0.359011627906977,0.0663759689922481,0.534883720930233,0.265503875968992,0.465116279069767,0.0218023255813953,0.0668604651162791,0.0746124031007752,NA,0.640988372093023,0.933139534883721
"2845",2022,"600482",574,0.0313588850174216,0.402439024390244,0.200348432055749,NA,0.761324041811847,0.151567944250871,0.238675958188153,0.0261324041811847,0.0714285714285714,0.388501742160279,NA,0.799651567944251,0.928571428571429
"2846",2022,"600490",2487,0.0562927221552071,0.456775231202252,0.309207880981102,0.118214716525935,0.461198230800161,0.341375150784077,0.538801769199839,0.0309609971853639,0.095697627663852,0.108966626457579,NA,0.690792119018898,0.904302372336148
"2847",2022,"600496",1592,0.0445979899497487,0.665201005025126,0.395100502512563,0.042713567839196,0.469849246231156,0.244974874371859,0.530150753768844,0.0188442211055276,0.0571608040201005,0.0251256281407035,NA,0.604899497487437,0.9428391959799
"2848",2022,"600498",81,NA,0.765432098765432,0.469135802469136,NA,0.703703703703704,0.135802469135802,0.296296296296296,NA,0.185185185185185,NA,NA,0.530864197530864,0.814814814814815
"2849",2022,"600499",650,0.0523076923076923,0.558461538461538,0.403076923076923,0.0276923076923077,0.610769230769231,0.195384615384615,0.389230769230769,0.04,0.0769230769230769,0.149230769230769,NA,0.596923076923077,0.923076923076923
"2850",2022,"600508",1767,0.143746462931522,0.0916808149405773,0.0690435766836446,0.0548953027730617,0.457838143746463,0.0882852292020374,0.542161856253537,0.0333899264289757,0.0605546123372949,0.642897566496887,NA,0.930956423316355,0.939445387662705
"2851",2022,"600535",3100,0.0209677419354839,0.253225806451613,0.307741935483871,0.168387096774194,0.491290322580645,0.448709677419355,0.508709677419355,0.0219354838709677,0.100322580645161,0.252903225806452,NA,0.692258064516129,0.899677419354839
"2852",2022,"600567",245,0.0816326530612245,0.428571428571429,0.285714285714286,0.0489795918367347,0.318367346938775,0.269387755102041,0.681632653061224,0.0408163265306122,NA,0.179591836734694,NA,0.714285714285714,0.983673469387755
"2853",2022,"600569",162,NA,0.561728395061728,0.265432098765432,0.0740740740740741,0.796296296296296,0.265432098765432,0.203703703703704,NA,NA,0.0987654320987654,NA,0.734567901234568,1
"2854",2022,"600576",1419,0.0486257928118393,0.778012684989429,0.525017618040874,0.0789288231148696,0.508809020436927,0.145172656800564,0.491190979563073,0.0112755461592671,0.138125440451022,0.0155038759689922,NA,0.474982381959126,0.861874559548978
"2855",2022,"600579",1114,0.0314183123877917,0.539497307001795,0.408438061041293,0.190305206463196,0.457809694793537,0.371633752244165,0.542190305206463,0.0242369838420108,0.137342908438061,0.0305206463195691,NA,0.591561938958707,0.862657091561939
"2856",2022,"600582",240,NA,0.204166666666667,0.075,NA,0.4875,0.05,0.5125,NA,0.0833333333333333,0.7,NA,0.925,0.916666666666667
"2857",2022,"600592",1992,0.0256024096385542,0.580321285140562,0.42570281124498,0.157630522088353,0.474397590361446,0.336847389558233,0.525602409638554,0.0331325301204819,0.104417670682731,0.019578313253012,NA,0.57429718875502,0.895582329317269
"2858",2022,"600594",28,NA,0.535714285714286,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.821428571428571,1
"2859",2022,"600LEA",41354,0.0596072931276297,0.392731053827925,0.306016346665377,0.114426657638922,0.493180828940369,0.282681240025149,0.506819171059631,0.0258741596943464,0.0856990859409005,0.236252841321275,0.00159597620544566,0.693983653334623,0.9143009140591
"2860",2022,"60B000",352,NA,0.872159090909091,0.684659090909091,0.03125,0.497159090909091,0.0994318181818182,0.502840909090909,NA,0.0539772727272727,NA,NA,0.315340909090909,0.946022727272727
"2861",2022,"60D000",707,0.106082036775106,0.128712871287129,0.041018387553041,NA,0.462517680339463,0.0721357850070721,0.537482319660537,0.0565770862800566,0.0650636492220651,0.633663366336634,NA,0.958981612446959,0.934936350777935
"2862",2022,"60G000",464,0.0344827586206897,0.239224137931034,0.148706896551724,0.0517241379310345,0.519396551724138,0.176724137931034,0.480603448275862,0.0862068965517241,0.129310344827586,0.463362068965517,NA,0.851293103448276,0.870689655172414
"2863",2022,"60I000",465,0.0365591397849462,0.0344086021505376,0.0666666666666667,NA,0.479569892473118,0.0451612903225806,0.520430107526882,0.0516129032258065,0.118279569892473,0.827956989247312,NA,0.933333333333333,0.881720430107527
"2864",2022,"60J000",23,NA,NA,NA,NA,0.478260869565217,NA,0.521739130434783,NA,NA,0.565217391304348,NA,0.869565217391304,0.782608695652174
"2865",2022,"60K000",115,NA,0.573913043478261,0.339130434782609,NA,0.48695652173913,0.2,0.51304347826087,0.104347826086957,0.234782608695652,0.121739130434783,NA,0.660869565217391,0.765217391304348
"2866",2022,"60M000",452,NA,0.225663716814159,0.0730088495575221,0.0287610619469027,0.491150442477876,0.108407079646018,0.508849557522124,0.0663716814159292,0.117256637168142,0.579646017699115,NA,0.926991150442478,0.882743362831858
"2867",2022,"60Q000",41,NA,0.951219512195122,0.317073170731707,NA,0.658536585365854,NA,0.341463414634146,NA,NA,NA,NA,0.682926829268293,0.853658536585366
"2868",2022,"60S000",437,NA,0.31350114416476,0.221967963386728,NA,0.556064073226545,0.123569794050343,0.443935926773455,0.105263157894737,0.0732265446224256,0.439359267734554,NA,0.778032036613272,0.926773455377574
"2869",2022,"60U000",26,NA,0.384615384615385,NA,NA,0.461538461538462,0.5,0.538461538461538,NA,NA,NA,NA,0.807692307692308,0.769230769230769
"2870",2022,"60Y000",95,NA,NA,NA,NA,0.326315789473684,NA,0.673684210526316,NA,0.178947368421053,0.768421052631579,NA,0.91578947368421,0.821052631578947
"2871",2022,"610332",76,NA,NA,0.236842105263158,NA,0.526315789473684,NA,0.473684210526316,NA,NA,0.828947368421053,NA,0.763157894736842,0.934210526315789
"2872",2022,"610334",508,NA,NA,0.344488188976378,0.047244094488189,0.413385826771654,0.118110236220472,0.586614173228346,NA,0.190944881889764,0.852362204724409,NA,0.655511811023622,0.809055118110236
"2873",2022,"610LEA",584,NA,NA,0.330479452054795,0.0410958904109589,0.428082191780822,0.113013698630137,0.571917808219178,0.0205479452054795,0.174657534246575,0.849315068493151,NA,0.669520547945205,0.825342465753425
"2874",2022,"61L000",32,NA,0.5625,NA,NA,0.5625,0.34375,0.4375,NA,NA,NA,NA,0.75,0.875
"2875",2022,"61M000",196,NA,0.428571428571429,0.239795918367347,NA,0.397959183673469,0.107142857142857,0.602040816326531,0.0969387755102041,0.112244897959184,0.357142857142857,NA,0.760204081632653,0.887755102040816
"2876",2022,"61N000",134,0.119402985074627,0.552238805970149,0.574626865671642,0.082089552238806,0.425373134328358,0.186567164179104,0.574626865671642,0.111940298507463,0.111940298507463,NA,NA,0.425373134328358,0.888059701492537
"2877",2022,"61U000",34,NA,0.823529411764706,0.588235294117647,NA,NA,NA,0.764705882352941,NA,0.294117647058824,NA,NA,0.411764705882353,0.705882352941177
"2878",2022,"61X000",168,NA,0.31547619047619,0.30952380952381,NA,0.511904761904762,0.142857142857143,0.488095238095238,0.0952380952380952,0.0952380952380952,0.422619047619048,NA,0.69047619047619,0.904761904761905
"2879",2022,"620310",87,NA,0.310344827586207,0.701149425287356,0.126436781609195,0.35632183908046,0.206896551724138,0.64367816091954,NA,0.126436781609195,0.402298850574713,NA,0.298850574712644,0.873563218390805
"2880",2022,"620350",245,0.0408163265306122,0.155102040816327,0.506122448979592,NA,0.526530612244898,0.302040816326531,0.473469387755102,0.0530612244897959,NA,0.448979591836735,NA,0.493877551020408,0.971428571428571
"2881",2022,"620356",811,0.0160295930949445,0.170160295930949,0.623921085080148,0.0912453760789149,0.473489519112207,0.390875462392109,0.526510480887793,0.0382244143033292,0.103575832305795,0.38347718865598,NA,0.376078914919852,0.896424167694205
"2882",2022,"620LEA",1143,0.0218722659667542,0.177602799650044,0.604549431321085,0.0743657042869641,0.47594050743657,0.357830271216098,0.52405949256343,0.0428696412948381,0.089238845144357,0.398950131233596,NA,0.395450568678915,0.910761154855643
"2883",2022,"630330",83,NA,0.337349397590361,0.614457831325301,NA,0.397590361445783,0.180722891566265,0.602409638554217,0.120481927710843,0.144578313253012,0.36144578313253,NA,0.385542168674699,0.855421686746988
"2884",2022,"630332",582,NA,0.0515463917525773,0.508591065292096,0.0584192439862543,0.47766323024055,0.314432989690722,0.52233676975945,0.0360824742268041,0.123711340206186,0.592783505154639,NA,0.491408934707904,0.876288659793814
"2885",2022,"630336",2071,0.0207629164654756,0.190246257846451,0.26943505552873,0.0193143408981169,0.49251569290198,0.138580395943988,0.50748430709802,0.0545630130371801,0.0970545630130372,0.58184451955577,0.012554321583776,0.73056494447127,0.902945436986963
"2886",2022,"630360",1309,NA,0.079449961802903,0.25362872421696,0.0122230710466005,0.499618029029794,0.140565317035905,0.500381970970206,0.06646294881589,0.0901451489686784,0.697478991596639,0.0106951871657754,0.746371275783041,0.909854851031322
"2887",2022,"630LEA",4045,0.0123609394313968,0.137453646477132,0.305809641532756,0.0222496909765142,0.490729295426452,0.165389369592089,0.509270704573548,0.0571075401730532,0.0996291718170581,0.616316440049444,0.00988875154511743,0.694190358467244,0.900370828182942
"2888",2022,"63B000",109,NA,NA,0.119266055045872,NA,0.541284403669725,0.165137614678899,0.458715596330275,NA,0.100917431192661,0.660550458715596,NA,0.880733944954128,0.899082568807339
"2889",2022,"640340",85,NA,0.635294117647059,0.611764705882353,0.176470588235294,0.294117647058824,0.270588235294118,0.705882352941177,NA,0.305882352941176,NA,NA,0.388235294117647,0.694117647058824
"2890",2022,"640342",82,NA,0.524390243902439,0.573170731707317,NA,0.426829268292683,0.341463414634146,0.573170731707317,NA,0.195121951219512,NA,NA,0.426829268292683,0.804878048780488
"2891",2022,"640346",748,NA,0.622994652406417,0.46524064171123,0.0160427807486631,0.509358288770054,0.0655080213903743,0.490641711229947,0.0401069518716578,0.167112299465241,0.266042780748663,NA,0.53475935828877,0.832887700534759
"2892",2022,"640347",309,NA,0.297734627831715,0.391585760517799,NA,0.627831715210356,0.249190938511327,0.372168284789644,NA,NA,0.394822006472492,NA,0.608414239482201,0.993527508090615
"2893",2022,"640350",880,NA,0.590909090909091,0.390909090909091,0.0181818181818182,0.503409090909091,0.0647727272727273,0.496590909090909,0.0409090909090909,0.128409090909091,0.295454545454545,NA,0.609090909090909,0.871590909090909
"2894",2022,"640361",826,0.013317191283293,0.808716707021792,0.576271186440678,0.0278450363196126,0.462469733656174,0.0569007263922518,0.537530266343826,0.0193704600484262,0.131961259079903,0.101694915254237,NA,0.423728813559322,0.868038740920097
"2895",2022,"640364",1008,NA,0.200396825396825,0.388888888888889,0.0704365079365079,0.479166666666667,0.338293650793651,0.520833333333333,0.0486111111111111,0.157738095238095,0.412698412698413,NA,0.611111111111111,0.842261904761905
"2896",2022,"640LEA",3938,0.00609446419502285,0.519299136617572,0.452006094464195,0.0358049771457593,0.493397663788725,0.157948197054342,0.506602336211275,0.0368207211782631,0.139664804469274,0.278059928897918,NA,0.547993905535805,0.860335195530726
"2897",2022,"64A000",230,NA,0.869565217391304,0.621739130434783,NA,0.447826086956522,NA,0.552173913043478,NA,0.147826086956522,0.0608695652173913,NA,0.378260869565217,0.852173913043478
"2898",2022,"650326",2073,0.0183309213699952,0.165460684997588,0.242161119150989,0.0414857694163049,0.463096960926194,0.164978292329957,0.536903039073806,0.0516160154365654,0.122527737578389,0.592378195851423,0.00482392667631452,0.757838880849011,0.877472262421611
"2899",2022,"650327",2005,0.0109725685785536,0.0892768079800499,0.231920199501247,0.0339152119700748,0.458354114713217,0.12568578553616,0.541645885286783,0.05785536159601,0.114713216957606,0.71072319201995,NA,0.768079800498753,0.885286783042394
"2900",2022,"650340",203,NA,0.0689655172413793,0.083743842364532,NA,0.576354679802956,0.197044334975369,0.423645320197044,0.0492610837438424,NA,0.640394088669951,NA,0.916256157635468,1
"2901",2022,"650342",2071,0.0130371801062289,0.138097537421535,0.221632061805891,0.0342829550941574,0.495412844036697,0.141960405601159,0.504587155963303,0.0502172863351038,0.10574601641719,0.655239014968614,NA,0.778367938194109,0.89425398358281
"2902",2022,"650352",1504,NA,0.331117021276596,0.41156914893617,0.101728723404255,0.4375,0.230053191489362,0.5625,0.0332446808510638,0.167553191489362,0.398271276595745,NA,0.58843085106383,0.832446808510638
"2903",2022,"650354",43,NA,0.674418604651163,0.720930232558139,NA,0.348837209302326,NA,0.651162790697674,NA,0.348837209302326,NA,NA,0.27906976744186,0.651162790697674
"2904",2022,"650355",89,NA,0.146067415730337,0.382022471910112,0.258426966292135,0.51685393258427,0.426966292134831,0.48314606741573,NA,NA,0.359550561797753,NA,0.617977528089888,0.921348314606742
"2905",2022,"650394",238,NA,0.163865546218487,0.201680672268908,NA,0.739495798319328,0.172268907563025,0.260504201680672,0.046218487394958,NA,0.600840336134454,NA,0.798319327731092,0.991596638655462
"2906",2022,"650395",221,NA,0.190045248868778,0.199095022624434,0.0723981900452489,0.461538461538462,0.217194570135747,0.538461538461538,NA,0.126696832579186,0.538461538461538,NA,0.800904977375566,0.873303167420814
"2907",2022,"650LEA",8447,0.0137326861607671,0.170829880430922,0.262696815437433,0.0503137208476382,0.475790221380372,0.166212856635492,0.524209778619628,0.0486563276903043,0.119213922102522,0.596779921865751,0.00272286018704866,0.737303184562567,0.880786077897478
"2908",2022,"65G000",163,NA,0.56441717791411,0.50920245398773,NA,1,0.177914110429448,NA,0.0674846625766871,0.134969325153374,0.190184049079755,NA,0.49079754601227,0.865030674846626
"2909",2022,"660336",258,NA,0.868217054263566,0.697674418604651,NA,0.414728682170543,NA,0.585271317829457,NA,0.205426356589147,0.0658914728682171,NA,0.302325581395349,0.794573643410853
"2910",2022,"660400",90,NA,0.811111111111111,0.377777777777778,NA,0.5,NA,0.5,NA,NA,NA,NA,0.622222222222222,0.966666666666667
"2911",2022,"660LEA",353,NA,0.852691218130312,0.609065155807365,NA,0.43342776203966,0.0339943342776204,0.56657223796034,0.0396600566572238,0.161473087818697,0.0679886685552408,NA,0.390934844192635,0.838526912181303
"2912",2022,"66A000",368,NA,0.826086956521739,0.695652173913043,NA,0.52445652173913,0.0625,0.47554347826087,0.0353260869565217,0.103260869565217,0.0570652173913043,NA,0.304347826086957,0.896739130434783
"2913",2022,"670300",140,NA,NA,0.307142857142857,NA,0.528571428571429,0.192857142857143,0.471428571428571,NA,NA,0.692857142857143,NA,0.692857142857143,1
"2914",2022,"670320",1037,NA,0.0626808100289296,0.258437801350048,NA,0.505303760848602,0.128254580520733,0.494696239151398,0.0742526518804243,0.137897782063645,0.722275795564127,NA,0.741562198649952,0.862102217936355
"2915",2022,"670324",1163,0.00859845227858985,0.290627687016337,0.346517626827171,0.0318142734307825,0.463456577815993,0.16079105760963,0.536543422184007,0.0851246775580396,0.138435081685297,0.447119518486672,NA,0.653482373172829,0.861564918314703
"2916",2022,"670333",1034,0.0290135396518375,0.39651837524178,0.412959381044487,0.0290135396518375,0.48742746615087,0.212765957446809,0.51257253384913,0.0841392649903288,0.16247582205029,0.268858800773694,NA,0.587040618955513,0.83752417794971
"2917",2022,"670340",993,NA,0.1067472306143,0.273917421953676,0.014098690835851,0.479355488418933,0.134944612286002,0.520644511581068,0.0825780463242699,0.145015105740181,0.664652567975831,NA,0.726082578046324,0.854984894259819
"2918",2022,"670344",659,NA,0.192716236722307,0.389984825493171,0.0379362670713202,0.476479514415782,0.132018209408194,0.523520485584218,0.113808801213961,0.169954476479514,0.546282245827011,NA,0.610015174506829,0.830045523520486
"2919",2022,"670352",1044,NA,0.0833333333333333,0.278735632183908,0.0162835249042146,0.460727969348659,0.110153256704981,0.539272030651341,0.0881226053639847,0.155172413793103,0.705938697318008,NA,0.721264367816092,0.844827586206897
"2920",2022,"670364",1137,0.0167106420404573,0.198768689533861,0.343887423043096,0.0184696569920844,0.489006156552331,0.161829375549692,0.510993843447669,0.0941072999120492,0.174142480211082,0.521547933157432,NA,0.656112576956904,0.825857519788918
"2921",2022,"670379",261,NA,0.28735632183908,0.379310344827586,NA,0.544061302681992,0.149425287356322,0.455938697318008,0.0613026819923372,0.24904214559387,0.486590038314176,NA,0.620689655172414,0.75095785440613
"2922",2022,"670LEA",7468,0.0113818960899839,0.192554900910552,0.328200321371184,0.0204874129619711,0.483395822174612,0.150776647027317,0.516604177825388,0.0862346009641135,0.154392072844135,0.551821103374397,0.0033476164970541,0.671799678628816,0.845607927155865
"2923",2022,"680300",60,NA,0.233333333333333,0.4,NA,0.7,0.183333333333333,0.3,NA,NA,0.45,NA,0.6,0.9
"2924",2022,"680310",996,0.0220883534136546,0.105421686746988,0.379518072289157,0.0793172690763052,0.507028112449799,0.343373493975904,0.492971887550201,0.0622489959839357,0.105421686746988,0.464859437751004,NA,0.620481927710843,0.894578313253012
"2925",2022,"680332",1187,0.0109519797809604,0.176074136478517,0.355518112889638,0.0530749789385004,0.461668070766639,0.195450716090986,0.538331929233361,0.0682392586352148,0.138163437236731,0.549283909014322,NA,0.644481887110362,0.861836562763269
"2926",2022,"680335",28,NA,NA,0.571428571428571,NA,NA,NA,0.75,NA,0.607142857142857,0.571428571428571,NA,0.428571428571429,0.392857142857143
"2927",2022,"680LEA",2271,0.0154117129018054,0.14663143989432,0.369881109643329,0.0629678555702334,0.485248789079701,0.25891677675033,0.514751210920299,0.0682518714222809,0.128577719066491,0.509907529722589,NA,0.630118890356671,0.871422280933509
"2928",2022,"681305",737,0.0434192672998643,0.0786974219810041,0.185888738127544,0.128900949796472,0.480325644504749,0.274084124830393,0.519674355495251,0.067842605156038,0.0936227951153324,0.5359565807327,NA,0.814111261872456,0.906377204884668
"2929",2022,"681308",1436,0.124651810584958,0.116295264623955,0.151810584958217,0.0564066852367688,0.49025069637883,0.154596100278552,0.50974930362117,0.0536211699164345,0.0981894150417827,0.5508356545961,NA,0.848189415041783,0.901810584958217
"2930",2022,"681314",1188,0.207070707070707,0.106902356902357,0.167508417508417,0.0563973063973064,0.485690235690236,0.133838383838384,0.514309764309764,0.0841750841750842,0.0993265993265993,0.465488215488216,NA,0.832491582491583,0.900673400673401
"2931",2022,"681338",83,NA,0.469879518072289,0.566265060240964,NA,0.506024096385542,0.204819277108434,0.493975903614458,0.180722891566265,0.228915662650602,0.120481927710843,NA,0.433734939759036,0.771084337349398
"2932",2022,"681LEA",3444,0.133275261324042,0.113530778164925,0.174506387921022,0.0728803716608595,0.486933797909408,0.174216027874564,0.513066202090592,0.070267131242741,0.10075493612079,0.507839721254355,NA,0.825493612078978,0.89924506387921
"2933",2022,"68A000",337,NA,0.0445103857566766,0.0415430267062315,NA,0.548961424332344,0.0830860534124629,0.451038575667656,0.0445103857566766,0.0830860534124629,0.804154302670623,NA,0.958456973293769,0.916913946587537
"2934",2022,"690320",427,NA,0.166276346604215,0.325526932084309,NA,0.524590163934426,0.0866510538641686,0.475409836065574,0.0725995316159251,0.166276346604215,0.669789227166276,NA,0.674473067915691,0.833723653395785
"2935",2022,"690LEA",427,NA,0.166276346604215,0.325526932084309,NA,0.524590163934426,0.0866510538641686,0.475409836065574,0.0725995316159251,0.166276346604215,0.669789227166276,NA,0.674473067915691,0.833723653395785
"2936",2022,"69A000",109,NA,0.0917431192660551,0.44954128440367,NA,0.376146788990826,0.110091743119266,0.623853211009174,NA,0.247706422018349,0.724770642201835,NA,0.55045871559633,0.752293577981651
"2937",2022,"700317",614,NA,0.53257328990228,0.454397394136808,0.0244299674267101,0.464169381107492,0.130293159609121,0.535830618892508,0.0439739413680782,0.161237785016287,0.276872964169381,NA,0.545602605863192,0.838762214983713
"2938",2022,"700319",562,NA,0.45729537366548,0.359430604982206,0.0266903914590747,0.46085409252669,0.096085409252669,0.53914590747331,0.0533807829181495,0.151245551601424,0.382562277580071,NA,0.640569395017794,0.848754448398576
"2939",2022,"700325",126,NA,0.206349206349206,1,NA,0.563492063492063,0.214285714285714,0.436507936507937,0.126984126984127,NA,0.420634920634921,NA,NA,1
"2940",2022,"700LEA",1302,0.0115207373271889,0.468509984639017,0.466205837173579,0.0230414746543779,0.472350230414747,0.123655913978495,0.527649769585253,0.0560675883256528,0.141321044546851,0.336405529953917,NA,0.533794162826421,0.858678955453149
"2941",2022,"70A000",328,NA,0.195121951219512,0.38719512195122,NA,0.463414634146341,0.0670731707317073,0.536585365853659,0.0670731707317073,0.0762195121951219,0.661585365853659,NA,0.61280487804878,0.923780487804878
"2942",2022,"710321",615,NA,0.15609756097561,0.544715447154472,0.0894308943089431,0.450406504065041,0.341463414634146,0.549593495934959,0.0341463414634146,0.141463414634146,0.463414634146341,NA,0.455284552845528,0.858536585365854
"2943",2022,"710326",677,NA,0.277695716395864,0.540620384047267,0.0620384047267356,0.47562776957164,0.206794682422452,0.52437223042836,0.0398818316100443,0.159527326440177,0.465288035450517,NA,0.459379615952733,0.840472673559823
"2944",2022,"710327",219,NA,0.0593607305936073,0.26027397260274,NA,0.671232876712329,0.246575342465753,0.328767123287671,NA,NA,0.639269406392694,NA,0.73972602739726,1
"2945",2022,"710330",145,NA,0.144827586206897,0.448275862068966,NA,0.544827586206897,NA,0.455172413793103,0.0827586206896552,0.151724137931034,0.717241379310345,NA,0.551724137931034,0.848275862068966
"2946",2022,"710342",1528,0.012434554973822,0.0255235602094241,0.157722513089005,0.0137434554973822,0.510471204188482,0.0765706806282723,0.489528795811518,0.0471204188481675,0.0994764397905759,0.837041884816754,NA,0.842277486910995,0.900523560209424
"2947",2022,"710LEA",3184,0.00879396984924623,0.112123115577889,0.334170854271357,0.0380025125628141,0.504082914572864,0.165829145728643,0.495917085427136,0.0439698492462312,0.115891959798995,0.66677135678392,NA,0.665829145728643,0.884108040201005
"2948",2022,"720316",512,NA,0.2890625,0.39453125,NA,0.52734375,0.025390625,0.47265625,0.044921875,0.14453125,0.640625,NA,0.60546875,0.85546875
"2949",2022,"720LEA",512,NA,0.2890625,0.39453125,NA,0.52734375,0.025390625,0.47265625,0.044921875,0.14453125,0.640625,NA,0.60546875,0.85546875
"2950",2022,"730350",116,NA,0.301724137931034,0.439655172413793,NA,0.603448275862069,0.129310344827586,0.396551724137931,NA,NA,0.517241379310345,NA,0.560344827586207,0.991379310344828
"2951",2022,"730352",941,NA,0.307120085015941,0.490967056323061,0.0212539851222104,0.464399574920298,0.127523910733262,0.535600425079702,0.0541976620616366,0.111583421891605,0.497343251859724,NA,0.509032943676939,0.888416578108395
"2952",2022,"730362",40,NA,0.325,0.4,NA,0.65,NA,0.35,NA,NA,0.6,NA,0.6,1
"2953",2022,"730LEA",1097,NA,0.307201458523245,0.482224247948952,0.0182315405651778,0.485870556061987,0.123974475843209,0.514129443938013,0.0528714676390155,0.0966271649954421,0.503190519598906,0.00911577028258888,0.517775752051048,0.903372835004558
