"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"760",2022,"49F000","SCH","C","Langtree Charter Academy","Iredell","Mooresville",28117,"A","CH","0K:12","Regular School","Traditional","Y","490LEA",NA,838,210,25.06,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",2022,"49G000","SCH","C","Iredell Charter Academy","Iredell","Troutman",28166,"I","CH","0K:08","Regular School","Traditional","Y","490LEA",NA,236,NA,5,TRUE,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2022,"500302","SCH","P","Blue Ridge Early College","Jackson","Cashiers",28717,"T","500LEA","07:13","Regular School","Traditional","N",NA,NA,129,75,58.14,NA,"N","N","N","Y",0,0.778,0.222,0,1,TRUE,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"763",2022,"500304","SCH","P","Cullowhee Valley School","Jackson","Cullowhee",28723,"I","500LEA","0K:08","Regular School","Traditional","Y",NA,NA,283,76,26.86,NA,"N","N","Y","Y",0,0.778,0.222,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2022,"500314","SCH","P","Fairview Elementary","Jackson","Sylva",28779,"I","500LEA","PK:08","Regular School","Traditional","Y",NA,NA,329,217,65.96,NA,"N","N","Y","Y",0,0.778,0.222,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2022,"500316","SCH","P","Blue Ridge School","Jackson","Cashiers",28717,"E","500LEA","PK:06","Regular School","Traditional","Y",NA,NA,43,NA,5,TRUE,"N","N","N","N",0,0.778,0.222,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2022,"500323","SCH","P","Jackson County Early College","Jackson","Sylva",28779,"H","500LEA","09:13","Regular School","Traditional","N",NA,NA,97,32,32.99,NA,"N","N","N","N",0,0.778,0.222,0,1,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"767",2022,"500324","SCH","P","Jackson Community School","Jackson","Sylva",28779,"A","500LEA","0K:12","Alternative Educat","Traditional","N",NA,NA,76,56,73.68,NA,"N","N","Y","N",0,0.778,0.222,0,1,TRUE,0,2,5,0,0,0,0,1,0,2,0,0,0,0,0,0
"768",2022,"500332","SCH","P","Scotts Creek Elementary","Jackson","Sylva",28779,"I","500LEA","0K:08","Regular School","Traditional","Y",NA,NA,186,126,67.74,NA,"N","N","Y","Y",0,0.778,0.222,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",2022,"500337","SCH","P","Smokey Mountain Elementary","Jackson","Whittier",28789,"I","500LEA","PK:08","Regular School","Traditional","Y",NA,NA,153,122,79.74,NA,"N","N","Y","Y",0,0.778,0.222,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",2022,"500340","SCH","P","Smoky Mountain High School","Jackson","Sylva",28779,"H","500LEA","09:12","Regular School","Traditional","N",NA,NA,826,620,75.06,NA,"N","N","N","N",0,0.778,0.222,0,1,TRUE,2,24,5,0,0,0,0,34,1,8,0,0,19,0,0,3
"771",2022,"500LEA","LEA","P","Jackson County Public Schools","Jackson","Sylva",28779,NA,NA,NA,NA,NA,"N",NA,NA,2122,1325,62.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33,10,1,0,0,0,35,2,10,0,0,19,0,0,3
"772",2022,"50A000","SCH","C","Summit Charter School","Jackson","Cashiers",28717,"A","CH","0K:12","Regular School","Traditional","Y","500LEA",NA,148,NA,5,TRUE,"N","N","N","Y",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"773",2022,"50Z000","SCH","C","Catamount School","Jackson","Sylva",28779,"M","CH","06:08","Regular School","Traditional","Y","500LEA",NA,55,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",2022,"510310","SCH","P","Benson Middle","Johnston","Benson",27504,"M","510LEA","05:08","Regular School","Traditional","Y",NA,NA,487,319,65.5,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",2022,"510323","SCH","P","Choice Plus Academy","Johnston","Smithfield",27577,"T","510LEA","06:12","Alternative Educat","Traditional","N",NA,NA,62,NA,95,TRUE,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",2022,"510324","SCH","P","Clayton High","Johnston","Clayton",27520,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,1910,1548,81.05,NA,"N","N","N","Y",0.271,0.596,0.404,0.021,0.708,TRUE,19,101,25,19,0,1,0,75,0,56,1,16,1,13,19,0
"777",2022,"510325","SCH","P","Johnston County Schools Career Technical Leadership Academy","Johnston","Smithfield",27577,"H","510LEA","09:13","Vocational Educati","Modified","N",NA,NA,183,NA,5,TRUE,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,0,11,0,2,0,0,13,0,2,18,2,0,0,0,0
"778",2022,"510327","SCH","P","Cleveland High School","Johnston","Clayton",27520,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,1743,1291,74.07,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,12,73,19,28,0,0,0,45,16,73,0,2,1,0,6,0
"779",2022,"510328","SCH","P","Cleveland Elementary","Johnston","Clayton",27520,"E","510LEA","PK:05","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",2022,"510329","SCH","P","Cleveland Middle","Johnston","Garner",27529,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,969,812,83.8,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",2022,"510333","SCH","P","Corinth Holders High School","Johnston","Wendell",27591,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,2070,1615,78.02,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,11,77,0,33,0,0,0,62,49,65,3,4,1,19,0,9
"782",2022,"510342","SCH","P","Four Oaks Middle","Johnston","Four Oaks",27524,"M","510LEA","06:08","Regular School","Traditional","Y",NA,NA,501,393,78.44,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",2022,"510344","SCH","P","North Johnston Middle","Johnston","Micro",27555,"M","510LEA","06:08","Regular School","Traditional","Y",NA,NA,630,508,80.63,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",2022,"510359","SCH","P","McGee's Crossroads Middle","Johnston","Benson",27504,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,704,NA,95,TRUE,"N","N","Y","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2022,"510360","SCH","P","Meadow School","Johnston","Benson",27504,"I","510LEA","PK:08","Regular School","Traditional","Y",NA,NA,239,187,78.24,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",2022,"510364","SCH","P","Archer Lodge Middle","Johnston","Wendell",27591,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,1234,931,75.45,NA,"N","N","Y","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",2022,"510365","SCH","P","JCPS Virtual Academy","Johnston","Smithfield",27577,"A","510LEA","0K:12","Regular School","Traditional","N",NA,NA,977,391,40.02,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,0,0,0,0,0,0,13,0,2,1,0,1,0,0,0
"788",2022,"510367","SCH","P","Johnston County Early College Academy","Johnston","Smithfield",27577,"H","510LEA","09:13","Regular School","Modified","N",NA,NA,272,NA,5,TRUE,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"789",2022,"510368","SCH","P","North Johnston High","Johnston","Kenly",27542,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,724,563,77.76,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,67,1,1,0,0,0,20,15,0,0,1,29,0,0,0
"790",2022,"510376","SCH","P","Princeton Middle/High","Johnston","Princeton",27569,"T","510LEA","06:12","Regular School","Traditional","N",NA,NA,1006,835,83,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,77,0,1,0,0,0,13,0,42,0,0,0,0,0,4
"791",2022,"510379","SCH","P","Riverwood Middle","Johnston","Clayton",27527,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,1044,817,78.26,NA,"N","N","Y","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2022,"510382","SCH","P","The Innovation Academy at South Campus","Johnston","Smithfield",27577,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,265,NA,95,TRUE,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2022,"510390","SCH","P","Selma Middle School","Johnston","Selma",27576,"M","510LEA","06:08","Regular School","Traditional","Y",NA,NA,385,213,55.32,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",2022,"510397","SCH","P","Smithfield Middle","Johnston","Smithfield",27577,"M","510LEA","06:08","Regular School","Traditional","Y",NA,NA,549,394,71.77,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",2022,"510399","SCH","P","Smithfield-Selma High","Johnston","Smithfield",27577,"H","510LEA","09:12","Regular School","Traditional","Y",NA,NA,1358,896,65.98,NA,"N","N","N","N",0.271,0.596,0.404,0.021,0.708,TRUE,0,14,25,16,0,0,0,9,0,77,0,11,0,0,32,5
"796",2022,"510402","SCH","P","South Johnston High","Johnston","Four Oaks",27524,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,1272,972,76.42,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,14,126,16,2,0,8,0,67,0,34,0,4,0,0,0,6
"797",2022,"510406","SCH","P","West Johnston High","Johnston","Benson",27504,"H","510LEA","09:12","Regular School","Traditional","N",NA,NA,1316,1073,81.53,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,9,37,55,12,0,6,0,37,25,23,19,3,0,0,0,0
"798",2022,"510411","SCH","P","Swift Creek Middle School","Johnston","Clayton",27520,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,756,583,77.12,NA,"N","N","Y","N",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2022,"510412","SCH","P","Clayton Middle","Johnston","Clayton",27520,"M","510LEA","06:08","Regular School","Traditional","N",NA,NA,647,561,86.71,NA,"N","N","Y","Y",0.271,0.596,0.404,0.021,0.708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",2022,"510LEA","LEA","P","Johnston County Public Schools","Johnston","Smithfield",27577,NA,NA,NA,NA,NA,"N",NA,NA,23746,15920,67.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,572,152,115,2,15,0,355,105,374,42,43,33,32,58,24
"801",2022,"51A000","SCH","C","Neuse Charter School of Johnston County","Johnston","Smithfield",27577,"A","CH","0K:12","Regular School","Traditional","Y","510LEA",NA,510,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",2022,"51B000","SCH","C","Johnston Charter Academy","Johnston","Clayton",27520,"I","CH","0K:08","Regular School","Traditional","Y","510LEA",NA,311,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",2022,"520344","SCH","P","Jones Senior High School","Jones","Trenton",28585,"T","520LEA","06:12","Regular School","Traditional","Y",NA,NA,522,464,88.89,NA,"N","N","N","N",0,0.6,0.4,0,1,TRUE,0,17,1,12,0,0,0,5,0,0,0,0,0,13,0,13
"804",2022,"520LEA","LEA","P","Jones County Schools","Jones","Trenton",28585,NA,NA,NA,NA,NA,"N",NA,NA,606,464,76.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,1,12,0,0,0,5,0,0,0,0,0,13,0,13
"805",2022,"530306","SCH","P","Bragg Street Academy","Lee","Sanford",27330,"T","530LEA","05:12","Alternative Educat","Traditional","N",NA,NA,44,NA,95,TRUE,"N","Y","Y","N",0.125,0.8,0.2,0.125,0.75,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806",2022,"530314","SCH","P","East Lee Middle School","Lee","Sanford",27330,"M","530LEA","06:08","Regular School","Traditional","N",NA,NA,584,476,81.51,NA,"N","N","Y","Y",0.125,0.8,0.2,0.125,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",2022,"530316","SCH","P","Floyd L. Knight, The Children's Center","Lee","Sanford",27330,"A","530LEA","PK:12","Exceptional Childr","Traditional","N",NA,NA,41,NA,5,TRUE,"N","N","N","N",0.125,0.8,0.2,0.125,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",2022,"530335","SCH","P","Lee Early College","Lee","Sanford",27330,"H","530LEA","09:13","Regular School","Traditional","N",NA,NA,259,60,23.17,NA,"N","N","N","N",0.125,0.8,0.2,0.125,0.75,TRUE,1,0,0,7,0,1,0,0,1,1,1,1,4,0,0,0
"809",2022,"530336","SCH","P","Lee County High School","Lee","Sanford",27330,"H","530LEA","09:12","Regular School","Traditional","N",NA,NA,1369,1168,85.32,NA,"N","N","N","N",0.125,0.8,0.2,0.125,0.75,TRUE,21,8,42,4,0,0,0,7,11,20,2,1,22,0,24,15
"810",2022,"530341","SCH","P","SanLee Middle School","Lee","Sanford",27332,"M","530LEA","06:08","Regular School","Traditional","N",NA,NA,866,754,87.07,NA,"N","N","Y","Y",0.125,0.8,0.2,0.125,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",2022,"530343","SCH","P","Southern Lee High School","Lee","Sanford",27332,"H","530LEA","09:12","Regular School","Traditional","N",NA,NA,1194,902,75.54,NA,"N","N","Y","Y",0.125,0.8,0.2,0.125,0.75,TRUE,0,1,35,0,0,1,0,13,36,27,0,3,9,0,37,0
"812",2022,"530356","SCH","P","West Lee Middle School","Lee","Sanford",27330,"M","530LEA","06:08","Regular School","Traditional","N",NA,NA,672,446,66.37,NA,"N","N","Y","Y",0.125,0.8,0.2,0.125,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",2022,"530LEA","LEA","P","Lee County Schools","Lee","Sanford",27330,NA,NA,NA,NA,NA,"N",NA,NA,5740,3863,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,9,77,11,0,2,0,20,48,48,3,5,35,0,61,15
"814",2022,"53B000","SCH","C","Ascend Leadership Academy: Lee County","Lee","Sanford",27332,"T","CH","06:11","Regular School","Traditional","Y","530LEA",NA,457,NA,95,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815",2022,"53C000","SCH","C","MINA Charter School of Lee County","Lee","Sanford",27332,"E","CH","0K:06","Regular School","Year Round","Y","530LEA",NA,64,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",2022,"540308","SCH","P","Contentnea-Savannah School","Lenoir","Kinston",28501,"I","540LEA","PK:08","Regular School","Traditional","Y",NA,NA,401,297,74.06,NA,"N","N","Y","N",0.294,0.647,0.353,0,0.706,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",2022,"540312","SCH","P","E B Frink Middle","Lenoir","La Grange",28551,"M","540LEA","06:08","Regular School","Traditional","Y",NA,NA,514,269,52.33,NA,"N","N","N","N",0.294,0.647,0.353,0,0.706,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",2022,"540315","SCH","P","Kinston High","Lenoir","Kinston",28501,"H","540LEA","09:12","Regular School","Traditional","Y",NA,NA,640,503,78.59,NA,"N","N","N","N",0.294,0.647,0.353,0,0.706,TRUE,0,0,0,0,0,0,0,13,0,46,16,0,0,0,9,8
"819",2022,"540317","SCH","P","Lenoir County Early College High","Lenoir","Kinston",28502,"H","540LEA","09:13","Regular School","Traditional","N",NA,NA,203,38,18.72,NA,"N","N","N","N",0.294,0.647,0.353,0,0.706,TRUE,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"820",2022,"540318","SCH","P","Lenoir County Learning Academy","Lenoir","Kinston",28504,"A","540LEA","03:12","Alternative Educat","Traditional","Y",NA,NA,70,9,12.86,NA,"Y","Y","N","N",0.294,0.647,0.353,0,0.706,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"821",2022,"540324","SCH","P","North Lenoir High","Lenoir","La Grange",28551,"H","540LEA","09:12","Regular School","Traditional","Y",NA,NA,909,767,84.38,NA,"N","N","Y","Y",0.294,0.647,0.353,0,0.706,TRUE,1,53,28,0,1,0,0,19,25,14,15,0,1,0,1,0
"822",2022,"540330","SCH","P","Rochelle Middle","Lenoir","Kinston",28501,"M","540LEA","06:08","Regular School","Traditional","Y",NA,NA,455,227,49.89,NA,"N","N","Y","Y",0.294,0.647,0.353,0,0.706,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",2022,"540336","SCH","P","South Lenoir High","Lenoir","Deep Run",28525,"H","540LEA","09:12","Regular School","Traditional","Y",NA,NA,675,575,85.19,NA,"N","N","N","N",0.294,0.647,0.353,0,0.706,TRUE,0,36,35,2,0,0,0,17,1,23,2,0,8,0,13,4
"824",2022,"540344","SCH","P","Woodington Middle","Lenoir","Kinston",28504,"M","540LEA","06:08","Regular School","Traditional","Y",NA,NA,604,437,72.35,NA,"N","N","Y","Y",0.294,0.647,0.353,0,0.706,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",2022,"540LEA","LEA","P","Lenoir County Public Schools","Lenoir","Kinston",28504,NA,NA,NA,NA,NA,"N",NA,NA,5043,3122,61.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,89,63,2,1,0,0,50,26,84,35,0,10,0,23,12
"826",2022,"54A000","SCH","C","The Children's Village Academy","Lenoir","Kinston",28501,"I","CH","0K:08","Regular School","Traditional","Y","540LEA",NA,79,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",2022,"550308","SCH","P","Asbury Academy","Lincoln","Lincolnton",28092,"T","550LEA","06:12","Alternative Educat","Traditional","N",NA,NA,34,26,76.47,NA,"N","N","Y","Y",0,0.696,0.304,0,1,TRUE,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"828",2022,"550320","SCH","P","East Lincoln High","Lincoln","Denver",28037,"H","550LEA","09:12","Regular School","Traditional","N",NA,NA,976,754,77.25,NA,"N","N","Y","N",0,0.696,0.304,0,1,TRUE,6,16,3,0,0,0,0,39,11,20,6,5,39,0,5,2
"829",2022,"550322","SCH","P","East Lincoln Middle","Lincoln","Iron Station",28080,"M","550LEA","06:08","Regular School","Traditional","N",NA,NA,711,472,66.39,NA,"N","N","N","N",0,0.696,0.304,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",2022,"550332","SCH","P","Lincolnton High","Lincoln","Lincolnton",28092,"H","550LEA","09:12","Regular School","Traditional","N",NA,NA,799,558,69.84,NA,"N","N","N","N",0,0.696,0.304,0,1,TRUE,8,0,1,0,0,0,0,30,14,14,7,3,22,0,6,2
"831",2022,"550334","SCH","P","Lincolnton Middle","Lincoln","Lincolnton",28092,"M","550LEA","06:08","Regular School","Traditional","Y",NA,NA,595,295,49.58,NA,"N","N","Y","Y",0,0.696,0.304,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",2022,"550344","SCH","P","North Lincoln High","Lincoln","Lincolnton",28092,"H","550LEA","09:12","Regular School","Traditional","N",NA,NA,1026,775,75.54,NA,"N","N","Y","Y",0,0.696,0.304,0,1,TRUE,14,0,14,0,0,0,0,41,20,41,6,5,37,0,7,5
"833",2022,"550350","SCH","P","North Lincoln Middle","Lincoln","Denver",28037,"M","550LEA","06:08","Regular School","Traditional","N",NA,NA,784,492,62.76,NA,"N","N","Y","Y",0,0.696,0.304,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",2022,"550368","SCH","P","West Lincoln High","Lincoln","Lincolnton",28092,"H","550LEA","09:12","Regular School","Traditional","N",NA,NA,758,567,74.8,NA,"N","N","N","N",0,0.696,0.304,0,1,TRUE,4,11,7,0,0,0,0,33,0,29,5,5,33,1,1,3
"835",2022,"550372","SCH","P","West Lincoln Middle","Lincoln","Lincolnton",28092,"M","550LEA","06:08","Regular School","Traditional","Y",NA,NA,522,311,59.58,NA,"N","N","Y","Y",0,0.696,0.304,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",2022,"550LEA","LEA","P","Lincoln County Schools","Lincoln","Lincolnton",28092,NA,NA,NA,NA,NA,"N",NA,NA,7031,4250,60.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,30,25,0,0,0,0,143,45,104,25,18,131,1,19,12
"837",2022,"55A000","SCH","C","Lincoln Charter School","Lincoln","Denver",28037,"A","CH","0K:12","Regular School","Traditional","Y","550LEA",NA,1455,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838",2022,"560320","SCH","P","Franklin High","Macon","Franklin",28734,"H","560LEA","09:12","Regular School","Traditional","N",NA,NA,939,823,87.65,NA,"N","N","N","N",0,0.538,0.462,0,1,TRUE,0,12,0,4,0,0,0,8,0,62,0,0,0,0,0,0
"839",2022,"560324","SCH","P","Highlands School","Macon","Highlands",28741,"A","560LEA","0K:12","Regular School","Traditional","Y",NA,NA,211,98,46.45,NA,"N","N","N","N",0,0.538,0.462,0,1,TRUE,15,0,3,0,0,0,0,4,2,8,0,0,0,0,2,0
"840",2022,"560329","SCH","P","Macon Early College High School","Macon","Franklin",28734,"H","560LEA","09:13","Regular School","Traditional","N",NA,NA,126,56,44.44,NA,"N","N","N","N",0,0.538,0.462,0,1,TRUE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"841",2022,"560330","SCH","P","Macon Middle School","Macon","Franklin",28734,"M","560LEA","07:08","Regular School","Traditional","Y",NA,NA,599,526,87.81,NA,"N","N","Y","N",0,0.538,0.462,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",2022,"560331","SCH","P","Mountain View Intermediate School","Macon","Franklin",28734,"M","560LEA","05:06","Regular School","Traditional","Y",NA,NA,541,271,50.09,NA,"N","N","Y","Y",0,0.538,0.462,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",2022,"560332","SCH","P","Nantahala School","Macon","Topton",28781,"A","560LEA","0K:12","Regular School","Traditional","Y",NA,NA,52,42,80.77,NA,"N","N","N","N",0,0.538,0.462,0,1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"844",2022,"560340","SCH","P","Macon Virtual Academy","Macon","Franklin",28734,"I","560LEA","0K:08","Regular School","Traditional","N",NA,NA,48,NA,5,TRUE,"N","N","N","N",0,0.538,0.462,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2022,"560350","SCH","P","Union Academy","Macon","Franklin",28734,"T","560LEA","07:12","Alternative Educat","Traditional","N",NA,NA,111,NA,95,TRUE,"N","Y","N","Y",0,0.538,0.462,0,1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846",2022,"560LEA","LEA","P","Macon County Schools","Macon","Franklin",28734,NA,NA,NA,NA,NA,"N",NA,NA,2627,1927,73.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,3,6,0,0,0,12,2,70,0,0,3,0,2,0
"847",2022,"570317","SCH","P","Madison Early College High School","Madison","Marshall",28753,"H","570LEA","09:13","Regular School","Traditional","N",NA,NA,258,117,45.35,NA,"N","N","N","N",0,0.833,0.167,0,1,TRUE,0,2,0,1,0,0,0,0,2,0,0,1,11,0,0,0
"848",2022,"570318","SCH","P","Madison High School","Madison","Marshall",28753,"H","570LEA","09:12","Regular School","Traditional","N",NA,NA,415,345,83.13,NA,"N","N","N","N",0,0.833,0.167,0,1,TRUE,0,20,9,0,0,0,0,9,5,16,0,1,26,0,3,0
"849",2022,"570319","SCH","P","Madison Middle School","Madison","Marshall",28753,"M","570LEA","06:08","Regular School","Traditional","N",NA,NA,433,231,53.35,NA,"N","N","Y","Y",0,0.833,0.167,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
